graduate_course,course_type,couse_name,professor,major,course_code,time,max_enrollment,total_enrollment,credit,department
[학사],[전필],통합간호실습,,간호학과,M1991.002800(006),,10,0,1,
[학사],[전선],통합매체 2,,동양화과,601.406A(001),,20,0,2,
[대학원],[전선],투과전자현미경학특강 (일반투과전자현미경의 원리와 전자회절도형의 해석),유효빈,재료공학부,445.604A(001),화(15:30~17:20) 목(15:30~17:20),50,0,3,
[대학원],[전선],통합매체연구,,미술학과(동양화전공),6101.705(001),월(11:00~12:50) 월(10:00~10:50),10,0,3,
[대학원],[전선],투자관리세미나,이관휘,경영학과,252.603(001),월(19:00~21:50),20,0,3,
[학사],[전선],투자론,김정욱,경영학과,251.422(001),화(09:30~12:20),100,0,3,
[학사],[전선],통합매체 3,김중일,동양화과,M0000.031800(001),,20,0,2,
[학사],[전필],통합임상실습,박흥우,의학과,M1923.008900(001),,160,0,2,
[학사],[전선],트레이닝방법론,,체육교육과,722.406(001),,30,0,3,
[대학원],[전선],특수교육연구세미나 (특수아동상담),고은영,특수교육전공,723.703(001),목(10:00~12:50),20,0,3,협동과정
[대학원],[전선],특강 (공기업과 국제 개발 협력),최창용,공기업정책학과,920.703(001),목(13:00~15:50),30,0,3,
[대학원],[전선],특수아진단및평가,김동일,특수교육전공,723.513(001),월(12:00~14:50),20,0,3,협동과정
[학사],[교직],특수교육학개론,신혜연,교육학과,700.020A(003),목(15:00~16:50),40,0,2,
[학사],[교직],특수교육학개론,장세영,교육학과,700.020A(002),화(10:00~11:50),40,0,2,
[학사],[교직],특수교육학개론,,교육학과,700.020A(001),수(10:00~11:50),40,0,2,
[대학원],[전선],특수언어연습 2,,언어학과,108.539(001),,20,0,3,
[학사],[전선],특별활동,,체육교육과,722.225A(001),,100,0,1,
[학사],[전선],패션과 비주얼머천다이징,정희경,의류학과,M0.009700(001),,25,0,3,
[학사],[전선],판단과 의사결정의 심리학,박정애,심리학과,M1308.000300(001),금(13:00~15:50),30,0,3,
[학사],[전선],패션 테크놀로지,김성민,의류학과,M2174.000700(001),,40,0,3,
[학사],[전선],패션 e-비즈니스,,의류학과,M1461.000100(001),,45,0,3,
[대학원],[전선],판화전공세미나,신수진,미술학과(서양화·판화전공),6102.526B(001),화(09:00~12:50),10,0,3,
[대학원],[전선],파생금융상품론연구,이종섭,경영학과,252.615(001),월(14:00~16:50),60,0,3,
[학사],[전선],파생금융상품론,이종섭,경영학과,251.420(001),화(14:00~16:50),100,0,3,
[대학원],[전선],패션과 예술,,의류학과,M1461.001200(001),,15,0,3,
[학사],[전선],판구조론 및 실험,,지구환경과학부,300.236A(001),,40,0,3,
[학사],[전선],패션머천다이징,김성화,의류학과,353.336(001),,50,0,3,
[학사],[전선],페르시아어강독 2,신규섭,아시아언어문명학부,1003.434(002),월(17:00~18:15) 수(15:30~16:45),20,0,3,
[대학원],[전선],패션미디어 및 비평,전재훈,의류학과,M1461.000400(001),,20,0,3,
[학사],[전선],패션산업인턴십,추호정,의류학과,353.434(001),,30,0,1,
[학사],[전선],패션드로잉,박수진,의류학과,353.213A(001),,20,0,3,
[대학원],[전선],편미분방정식의 수치해법,박재현,계산과학전공,3394.508(001),금(10:00~12:50),30,0,3,협동과정
[학사],[전선],평면조형2,임현경,동양화과,M2182.001000(001),월(10:00~10:50) 월(11:00~12:50),24,0,2,
[학사],[교양],페미니즘 미학과 예술,안소현,미학과,C20.144(001),화(12:30~13:45) 목(12:30~13:45),60,0,3,
[학사],[전선],평면조형1,,동양화과,M2182.000900(001),화(10:00~10:50) 화(11:00~12:50),24,0,2,
[학사],[전선],평면조형3,이은재,서양화과,M2182.000700(001),금(10:00~10:50) 금(11:00~12:50),24,0,2,
[학사],[전선],평면조형4,최수연,서양화과,M2182.000800(001),금(14:00~14:50) 금(15:00~16:50),24,0,2,
[대학원],[전선],페미니즘이론연구,홍찬숙,여성학전공(여성학전공),213.502(001),,12,0,3,협동과정
[학사],[전선],표본설계 및 조사실습,오희석,통계학과,326.214(001),월(11:00~12:50) 수(11:00~12:50),50,0,3,
[대학원],[전선],표면화학과 촉매,황윤정,화학부,M1409.002200(001),월(12:30~13:45) 수(12:30~13:45),40,0,3,
[대학원],[전선],표면화학특론,성영은,화학생물공학부,458.622(001),월(11:00~12:15) 수(11:00~12:15),90,0,3,
[학사],[전선],표영환경생태학,정해진,지구환경과학부,M1411.000100(001),월(14:00~16:50),40,0,3,
[학사],[전선],푸가,전상직,작곡과,6521.3333(001),목(16:00~18:50),15,0,3,
[학사],[교양],프랑스명작의 이해,,불어불문학과,C10.156(001),월(14:00~15:15) 수(14:00~15:15),60,0,3,
[대학원],[전선],프랑스문학교육방법론 (문학 독서와 상상력),김진하,외국어교육과(불어전공),708.600(001),수(17:00~19:50),10,0,3,
[대학원],[전선],풍력시스템의 설계와 실습 (초대형 풍력로터 소음저감기술),이수갑,항공우주공학과,400.512(001),화(15:30~17:20) 목(15:30~17:20),5,0,3,
[대학원],[전선],프랑스계몽사상연구,,불어불문학과,104.725(001),수(09:30~12:20),10,0,3,
[학사],[전선],프랑스 영화와 예술,,불어불문학과,M1239.000700(001),화(15:30~16:45) 목(15:30~16:45),15,0,3,
[학사],[전필],프랑스문학개관 2,김진하,불어교육과,708.305A(001),화(15:30~16:45) 목(15:30~16:45),30,0,3,
[학사],[전필],프랑스문학개론 1,,불어불문학과,104.316A(001),화(12:30~13:45) 목(12:30~13:45) 금(14:00~15:50),30,0,3,
[학사],[전필],프랑스가곡,,성악과,651.3411(001),금(11:00~12:50),40,0,2,
[학사],[전선],프랑스어 교수법,김정숙,불어교육과,M1851.002400(001),월(14:00~14:50) 수(14:00~14:50),30,0,3,
[학사],[전필],프랑스어 데이터와 언어학,김선희,불어교육과,M1851.002900(001),화(10:00~12:50),30,0,3,
[학사],[전선],프랑스비평,,불어불문학과,104.414B(001),월(12:30~13:45) 수(12:30~13:45),15,0,3,
[학사],[교양],프랑스어 말하기,,불어불문학과,F26.302(001),화(15:30~16:45) 목(15:30~16:45),15,0,3,
[학사],[교양],프랑스어 글쓰기,,불어불문학과,F26.301(001),월(12:30~13:45) 수(12:30~13:45),15,0,3,
[학사],[전선],프랑스미학특강,Peter W. Milne,미학과,M1262.001600(001),화(09:30~10:45) 목(09:30~10:45),10,0,3,
[학사],[전필],프랑스어 딕션 1,김태일,성악과,M1795.000300(001),월(15:00~16:50),40,0,2,
[대학원],[전선],프랑스실존주의연구,,불어불문학과,104.643(001),월(14:00~16:50),10,0,3,
[학사],[전선],프랑스시,,불어불문학과,M2169.009000(001),금(10:00~12:50),20,0,3,
[학사],[전필],프랑스어 어휘와 문법,전재연,불어교육과,M1851.001900(001),화(14:00~15:15) 목(14:00~15:15),30,0,3,
[학사],[전선],프랑스어 쓰기 지도법,마혜미,불어교육과,M1851.002700(001),금(14:00~16:50),30,0,3,
[학사],[교양],프랑스어권 문화의 이해,,불어불문학과,C10.157(002),화(14:00~15:15) 목(14:00~15:15),60,0,3,
[학사],[교양],프랑스어권 문화의 이해,,불어불문학과,C10.157(003),화(15:30~16:45) 목(15:30~16:45),60,0,3,
[학사],[교양],프랑스어권 문화의 이해,,불어불문학과,C10.157(001),월(11:00~12:15) 수(11:00~12:15),60,0,3,
[학사],[전선],프랑스어권 문화와 문학,홍승현,불어교육과,M1851.002600(001),월(15:30~16:45) 수(15:30~16:45),30,0,3,
[학사],[전필],프랑스어 발음 및 듣기 지도법,,불어교육과,M1851.002500(001),목(10:00~12:50),30,0,3,
[학사],[교양],프랑스어 말하기,,불어불문학과,F26.302(002),화(14:00~15:15) 목(14:00~15:15),15,0,3,
[학사],[전필],프랑스어교과논리 및 논술,윤선영,불어교육과,708.338A(001),금(10:00~12:50),30,0,3,
[학사],[전선],프로그래밍연습,서진욱,컴퓨터공학부,4190.103A(001),화(15:00~16:50) 수(18:30~20:20),150,0,3,
[학사],[전필],프랑스어학개론 2,,불어불문학과,104.305(001),화(14:00~15:15) 목(14:00~15:15),25,0,3,
[학사],[교양],프랑스어권 문화의 이해,,불어불문학과,C10.157(004),화(11:00~12:15) 목(11:00~12:15),60,0,3,
[학사],[전필],프로그래밍방법론,문태섭,전기·정보공학부,430.211(001),월(15:30~17:20) 수(15:30~17:20) 금(15:30~17:20),80,0,4,
[대학원],[전선],프로그래밍언어특강 (프로그래밍언어 이론),이광근,컴퓨터공학부,M1522.004600(001),화(14:00~15:15) 목(14:00~15:15),30,0,3,
[학사],[전선],프랑스언어학특강,,불어불문학과,104.430(001),월(15:30~16:45) 수(15:30~16:45),10,0,3,
[학사],[전필],프랑스어기초문법 2,,불어교육과,700.142(001),화(15:30~16:45) 목(15:30~16:45),30,0,3,
[학사],[전선],프랑스어문법과 텍스트,,불어불문학과,104.323B(001),화(15:30~16:45) 목(15:30~16:45),15,0,3,
[학사],[전선],프랑스연극,,불어불문학과,104.227A(001),월(14:00~15:15) 수(14:00~15:15),15,0,3,
[대학원],[전필],피아노문헌연구,,음악과(피아노전공),M1800.000100(002),월(10:00~12:50),0,0,3,
[대학원],[전필],피아노 세미나,,음악과(피아노전공),M1804.000200(002),금(16:00~17:50),0,0,2,
[학사],[전선],피아노문헌 2,,피아노과,6531.3331(001),화(10:00~12:50),0,0,3,
[학사],[전선],피아노구조 및 관리,,피아노과,6531.3318(001),화(13:00~14:50),0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(002),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(001),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(003),,0,0,2,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(006),,0,0,3,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(007),,0,0,3,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(008),,0,0,3,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(009),,0,0,3,
[학사],[전필],피아노실기,,피아노과,6531.2220(004),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(005),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(006),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(007),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(008),,0,0,2,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(010),,0,0,3,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(011),,0,0,3,
[대학원],[전필],피아노실기,,음악과(피아노전공),657.704(012),,0,0,3,
[학사],[전필],피아노실기,,피아노과,6531.2220(009),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(010),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(011),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(012),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(013),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(014),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(015),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(016),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(017),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(018),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(019),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(020),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(021),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(022),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(023),,0,0,2,
[대학원],[전선],필름 스코어링,이지수,음악과(이론·음악학전공),M1804.000300(001),수(16:00~18:50),10,0,3,
[학사],[전필],피아노실기,,피아노과,6531.2220(024),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(025),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(026),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(027),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(028),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(029),,0,0,2,
[학사],[전필],피아노실기,,피아노과,6531.2220(030),,0,0,2,
[대학원],[전선],하이드로젤 기반 생체재료,기창석,농림생물자원학부(바이오소재공학전공),M1705.000100(001),수(14:00~16:50),30,0,3,
[대학원],[전선],하천유역관리,박수진,지리학과,208.532(001),수(14:00~16:50),20,0,3,
[대학원],[전선],학교교육과정연구 (교육과정과 교사),소경희,교육학과,701.992(001),수(15:00~17:50),20,0,3,
[대학원],[전필],학과 세미나,임채영,통계학과,M0000.008800(001),금(11:00~11:50),40,0,1,
[대학원],[전선],"하천지형학 (이론, 연구 동향 및 지리교육에의 적용)",변종민,사회교육과(지리전공),713.522(001),,20,0,3,
[학사],[전선],하키,,체육교육과,722.328(001),,30,0,1,
[학사],[전필],학술림 연구 및 실습,김현석,산림과학부(산림환경학전공),M1698.001900(001),토(14:00~15:50) 토(16:00~17:50),30,0,3,
[대학원],[전선],학습과 인지,민지연,교육학과,701.632(001),수(14:00~16:50),20,0,3,
[학사],[전선],학생인턴 1,신충호,의학과,M1923.009200(001),,160,0,2,
[학사],[전선],학생인턴 3,신충호,의학과,M1923.009400(001),,160,0,2,
[학사],[전선],학생인턴 4,신충호,의학과,M1923.009500(001),,160,0,2,
[학사],[전선],학생인턴 6,신충호,의학과,M1923.009700(001),,160,0,2,
[학사],[전선],학생인턴 7,신충호,의학과,M1923.009800(001),,160,0,2,
[학사],[전선],학생인턴 2,신충호,의학과,M1923.009300(001),,160,0,2,
[학사],[전선],학생인턴 5,신충호,의학과,M1923.009600(001),,160,0,2,
[대학원],[전선],학습기반 공정 동적최적화,이종민,화학생물공학부,M0000.026500(001),월(14:00~15:15) 수(14:00~15:15),40,0,3,
[학사],[전필],학습과학연구실습,이현웅,학습과학),M1831.005500(001),화(10:00~12:50),30,0,3,교육학과(연계전공
[학사],[전필],학습과학기초,하효림,학습과학),M1831.005400(001),수(14:00~16:50),30,0,3,교육학과(연계전공
[대학원],[전필],학위논문연습 1,,간호학과,811.705(001),,30,0,2,
[대학원],[전필],학위논문연습 2,,간호학과,811.706(001),,30,0,1,
[학사],[전선],학습독작문,정고은,독어교육과,709.222A(001),,30,0,3,
[학사],[교양],한국 중세의 사회와 문화,배재호,역사학부(한국사학전공),C20.145(001),화(09:30~10:45) 목(09:30~10:45),60,0,3,
[학사],[교양],한국 문학의 깊이와 상상력,서철원,국어국문학과,C10.158(001),화(14:00~15:15) 목(14:00~15:15),60,0,3,
[학사],[전선],한국 디지털 문화의 인류학,Olga Fedorenko,인류학과,M1307.004100(001),수(12:00~14:50),40,0,3,
[학사],[교양],한국 수화 언어의 이해,,이미혜,E20.107(001),목(17:00~18:50),40,0,2,
[학사],[교양],한국 수화 언어의 이해,,김연신,E20.107(002),금(16:30~18:20),40,0,2,
[대학원],[전선],한국 전통악기 테크닉 워크숍,,음악과(국악전공),M1804.000600(001),목(16:00~17:50) 목(15:00~15:50),20,0,3,
[학사],[전선],한국 근현대 도시와 주택,이경아,건축학과,M1498.003100(001),,40,0,3,
[학사],[전필],한국건축,전봉희,건축학과,4012.403(001),,40,0,3,
[대학원],[전선],한국고문서연습,김건태,국사학과(국사학전공),M1248.001300(001),목(16:00~18:50),15,0,3,
[학사],[전선],한국고고학 2(청동기시대Ⅱ·초기철기시대·원삼국시대),김장석,고고미술사학과(고고학전공),M1264.000900(001),월(14:00~16:50),30,0,3,
[대학원],[전선],한국고대사통론,,국사학과(국사학전공),M1248.000300(001),화(16:00~18:50),15,0,3,
[대학원],[전선],한국과학사연구,John P. DiMoia,국사학과(국사학전공),M1248.002200(001),수(10:00~12:50),15,0,3,
[대학원],[전선],한국고중세사연습,정요근,국사학과(국사학전공),M0.006400(001),화(09:30~12:20),15,0,3,
[학사],[교양],한국근대소설의 이해,,장영은,E12.104(001),월(12:30~13:45) 수(12:30~13:45),40,0,3,
[학사],[전선],한국고전산문강독,채송화,국어국문학과,101.223(001),화(09:30~10:45) 목(09:30~10:45),40,0,3,
[학사],[전선],한국고전시가론,조해숙,국어국문학과,101.316(001),화(15:30~16:45) 목(15:30~16:45),40,0,3,
[학사],[전선],한국고전소설론,이민주,국어국문학과,101.308(001),금(12:30~15:20),40,0,3,
[학사],[전필],한국근현대미술사,권행가,서양화과,M1766.000400(001),화(09:00~11:50),30,0,3,
[학사],[교양],한국문학과 문화예술,김영연,국어국문학과,C10.159(001),화(15:30~16:45) 목(15:30~16:45),60,0,3,
[학사],[전선],한국근현대회화사,목수현,동양화과,600.313(001),목(10:00~12:50),20,0,3,
[학사],[교양],한국무용,,체육교육과,E43.127(001),,30,0,1,
[학사],[전선],한국무용,,체육교육과,722.241A(001),,30,0,1,
[학사],[교양],한국문화와 유교사회,남궁승원,역사학부(한국사학전공),C20.148(001),월(09:30~10:45) 수(09:30~10:45),60,0,3,
[학사],[교양],한국문학과 세계문학,최희진,국어국문학과,C10.160(001),월(11:00~12:15) 수(11:00~12:15),60,0,3,
[학사],[교양],한국문학입문,,김영연,E12.105(001),수(14:00~16:50),40,0,3,
[학사],[교양],한국문학과 여행,김영연,국어국문학과,C10.161(001),화(17:00~18:15) 목(17:00~18:15),60,0,3,
[대학원],[전선],한국미술비평세미나,최석원,미술학과(동양화전공),6101.702A(001),금(14:00~16:50),10,0,3,
[학사],[전선],한국문학연구입문,김대중,국어국문학과,100.102(001),월(17:00~18:15) 수(17:00~18:15),40,0,3,
[학사],[교양],한국미술사입문,조규희,고고미술사학과,C10.162(002),월(14:00~15:15) 수(14:00~15:15),50,0,3,
[학사],[교양],한국사,김원혁,역사학부(한국사학전공),C20.149(002),월(12:30~13:45) 수(12:30~13:45),60,0,3,
[학사],[교양],한국사,,역사학부(한국사학전공),C20.149(004),화(15:30~16:45) 목(15:30~16:45),60,0,3,
[학사],[교양],한국사,,역사학부(한국사학전공),C20.149(001),월(09:30~10:45) 수(09:30~10:45),60,0,3,
[학사],[전선],한국불교,Vermeersch Sem Andre C,종교학과,114.323(001),월(09:30~10:45) 수(09:30~10:45),40,0,3,
[대학원],[전선],한국미술사연구,유순영,미술학과(동양화전공),M1773.000100(001),목(10:00~12:50),20,0,3,
[대학원],[전선],한국불교철학연습,,철학과(동양철학전공),113.617(001),화(14:00~16:50),20,0,3,
[대학원],[전선],한국미술세미나,신정훈,미술경영,M1784.000200(001),,0,0,3,협동과정
[학사],[교양],한국사의 새로운 해석,정승화,역사학부(한국사학전공),C20.150(001),화(17:00~18:15) 목(17:00~18:15),60,0,3,
[학사],[교양],한국사의 새로운 해석,,역사학부(한국사학전공),C20.150(002),월(09:30~10:45) 수(09:30~10:45),60,0,3,
[대학원],[전선],한국생태환경사특강,고태우,국사학과(국사학전공),M0.008000(001),수(13:00~15:50),15,0,3,
[대학원],[전선],한국생활문화사특강,이하나,국사학과(국사학전공),M0.007700(001),화(13:00~15:50),15,0,3,
[학사],[교양],한국사,김혜원,역사학부(한국사학전공),C20.149(005),화(09:30~10:45) 목(09:30~10:45),60,0,3,
[대학원],[전선],한국사상사연구,,윤리교육과,714.525A(001),,30,0,3,
[학사],[전선],한국어연구입문,김성규,국어국문학과,100.100(001),화(14:00~15:15) 목(14:00~15:15),60,0,3,
[학사],[전선],한국악기론,,국악과,M1803.000700(001),,20,0,2,
[학사],[교양],한국어와 한국문화,La Shure,Charles,E12.107(001),화(14:00~15:15) 목(14:00~15:15),40,0,3,
[학사],[전필],한국어의 역사,박진호,국어국문학과,101.301A(001),금(09:00~11:50),60,0,3,
[학사],[전선],한국어음운론,이진호,국어국문학과,101.212A(001),화(12:30~13:45) 목(12:30~13:45),40,0,3,
[학사],[전선],한국외교사,최인호,정치외교학부(외교학전공),216B.209(001),,50,0,3,
[학사],[전필],한국윤리사상,,윤리교육과,714.306(001),,50,0,3,
[학사],[전선],한국의 경제발전과 세계경제,박지형,경제학부,M1314.003600(001),화(15:00~17:50),30,0,3,
[학사],[교양],한국의 문화유산,한지선,역사학부(한국사학전공),C20.151(001),월(15:30~16:45) 수(15:30~16:45),60,0,3,
[학사],[교양],한국의 문화유산,,역사학부(한국사학전공),C20.151(003),화(12:30~13:45) 목(12:30~13:45),60,0,3,
[학사],[교양],한국음악의 이해,,국악과,E11.184(001),목(09:00~11:50),100,0,3,
[학사],[전선],한국어학자료읽기,황선엽,국어국문학과,101.477(001),월(15:30~16:45) 수(15:30~16:45),40,0,3,
[학사],[교양],한국음악개론,Anna,Yates-Lu,E12.108(002),화(09:00~11:50),40,0,3,
[대학원],[전선],한국음악이론연구,,음악과(국악전공),661.561(001),월(10:00~12:50),20,0,3,
[학사],[전선],한국예술사상,,미학과,115.420A(001),목(14:00~16:50),30,0,3,
[학사],[교양],한국인의 언어와 문화,,국어국문학과,C10.166(001),월(09:30~10:45) 수(09:30~10:45),60,0,3,
[학사],[교양],한국의 역사가와 역사학,김명재,역사학부(한국사학전공),C20.152(002),화(15:30~16:45) 목(15:30~16:45),60,0,3,
[학사],[전선],한국의 불교미술,이주형,고고미술사학과(미술사학전공),116.424A(001),화(09:30~10:45) 목(09:30~10:45),30,0,3,
[학사],[교양],한국의 한자와 한자어,,국어국문학과,C10.165(001),화(15:30~16:45) 목(15:30~16:45),60,0,3,
[학사],[교양],한국의 신화,,국어국문학과,C10.164(001),월(12:30~13:45) 수(12:30~13:45),60,0,3,
[학사],[전선],한국의 회화,조규희,고고미술사학과(미술사학전공),116.405A(001),화(14:00~16:50),30,0,3,
[대학원],[전선],한국전통연희연구,협동과정,공연예술학전공,135.503(001),,15,0,3,
[학사],[전선],한국의 정치사상과 제도,,역사교육과,M1858.000900(001),,20,0,3,
[학사],[교양],한국정치의 분석과 이해,,정치외교학부(정치학전공),C30.138(001),화(12:30~13:45) 목(12:30~13:45),60,0,3,
[대학원],[전선],한국지역공간사연구,박성현,국사학과(국사학전공),M0.006500(001),월(13:00~15:50),15,0,3,
[대학원],[전선],한국정치사특강,이동원,국사학과(국사학전공),M2169.005900(001),목(13:00~15:50),15,0,3,
[학사],[전선],한국지리,박향기,지리학과,208.302(001),화(12:00~14:50),30,0,3,
[학사],[전필],한국종교,박병훈,종교학과,114.322(001),금(13:00~15:50),50,0,3,
[학사],[전선],한국춤 2,,국악과,654.2501A(001),,15,0,2,
[학사],[교양],한국현대사의 이해,신유진,역사학부(한국사학전공),C20.153(002),월(15:30~16:45) 수(15:30~16:45),60,0,3,
[학사],[교양],한국현대사의 이해,윤성민,역사학부(한국사학전공),C20.153(001),월(09:30~10:45) 수(09:30~10:45),60,0,3,
[학사],[교양],한국현대사의 이해,홍수현,역사학부(한국사학전공),C20.153(003),화(09:30~10:45) 목(09:30~10:45),60,0,3,
[학사],[교양],한국현대사의 이해,임다은,역사학부(한국사학전공),C20.153(004),화(12:30~13:45) 목(12:30~13:45),60,0,3,
[대학원],[전선],한국현대문학과 시대,손유경,국어국문학과,101.679B(001),화(10:00~12:50),40,0,3,
[학사],[전필],한국현대문학사,방민호,국어국문학과,101.222(001),금(15:30~18:20),60,0,3,
[학사],[전선],한국현대소설론,김종욱,국어국문학과,101.311A(001),화(17:00~18:15) 목(17:00~18:15),40,0,3,
[학사],[교양],한국현대시 읽기,김유중,국어국문학과,C10.167(001),월(11:00~12:15) 수(11:00~12:15),60,0,3,
[학사],[교양],한글맞춤법의 이론과 실제,,국어국문학과,C10.168(001),월(11:00~12:15) 수(11:00~12:15),60,0,3,
[학사],[전선],한국현대희곡론,이화진,국어국문학과,101.218(001),월(09:30~10:45) 수(09:30~10:45),40,0,3,
[학사],[교양],한문명작읽기,정진걸,중어중문학과,F28.302(001),화(11:00~12:15) 목(11:00~12:15),24,0,3,
[학사],[교양],한자와 동양문화,,중어중문학과,C10.169(001),화(11:00~12:15) 목(11:00~12:15),60,0,3,
[대학원],[전선],한미관계사연구,,국제학과(국제지역학전공),8753.513(001),,25,0,3,
[학사],[교양],한글맞춤법의 이론과 실제,,국어국문학과,C10.168(002),월(12:30~13:45) 수(12:30~13:45),60,0,3,
[학사],[전선],한문강독 2,김월회,중어중문학과,102.204A(001),화(15:30~16:45) 목(15:30~16:45),40,0,3,
[대학원],[전선],한일기업비교연구,김현철,국제학과(국제지역학전공),8753.814(001),,20,0,3,
[대학원],[전선],합성생물학특론,서상우,화학생물공학부,M1587.000800(001),월(14:00~15:15) 수(14:00~15:15),30,0,3,
[대학원],[전선],합창 합주지도법,김지은,음악교육전공,M1840.000700(001),월(13:00~15:50),20,0,3,협동과정
[학사],[전선],한지제작기법,박창완,동양화과,601.213A(001),화(09:00~12:50),15,0,2,
[학사],[전필],합창,백주원,성악과,651.1230(001),월(17:00~18:50),70,0,1,
[대학원],[전선],합창지휘법연구,손동현,음악과(성악전공),650.557(001),수(15:00~16:50),30,0,3,
[대학원],[전선],합성생물학특론,서상우,바이오엔지니어링전공,M1590.001000(001),월(14:00~15:15) 수(14:00~15:15),40,0,3,협동과정
[대학원],[전선],항체공학,백승렬,화학생물공학부,M1587.000600(001),화(11:00~12:15) 목(11:00~12:15),30,0,3,
[대학원],[전선],항체공학,백승렬,바이오엔지니어링전공,461.603(001),화(11:00~12:15) 목(11:00~12:15),40,0,3,협동과정
[학사],[전선],해석개론 2,석진명,수학교육과,715.202(001),화(11:00~12:15) 목(11:00~12:15),30,0,3,
[학사],[전선],항성대기개론,채종철,물리·천문학부(천문학전공),3345.421(001),,40,0,3,
[대학원],[전선],해석학 특수 연구,이훈희,수리과학부,M1407.001500(001),화(18:00~20:50) 목(18:00~20:50),15,0,3,
[대학원],[전선],"해양생태학특강 (해양생태계 구조, 기능, 변화, 이용)",정해진,지구환경과학부,3345.769(001),화(14:00~16:50),20,0,3,
[학사],[전선],해양오염 및 실험,김규범,지구환경과학부,M1411.000400(001),화(16:00~17:50) 목(16:00~17:50),40,0,3,
[대학원],[전선],해양미생물생태학,황청연,지구환경과학부,3345.659(001),수(09:00~11:50),20,0,3,
[학사],[교양],해양학실험,최경식,지구환경과학부,F36.105L(001),월(16:00~17:50),50,0,1,
[학사],[교양],해양학,최경식,지구환경과학부,F36.105(001),화(09:30~10:45) 목(09:30~10:45),50,0,3,
[학사],[전선],해양유기화학 및 실험,강헌중,지구환경과학부,3345.416A(001),화(14:00~15:50) 목(14:00~15:50),40,0,3,
[대학원],[전선],해양학세미나 (대륙붕에서의 해양 생지화학 순환),김규범,지구환경과학부,3345.776(001),수(15:00~17:50),20,0,3,
[대학원],[전선],해외현장학습,,음악과(국악전공),M2183.007800(003),,20,0,2,
[학사],[전선],핵비확산과 핵안보,최성열,원자핵공학과,M1509.001500(001),월(14:00~15:15) 수(14:00~15:15),30,0,3,
[대학원],[전선],핵물리학,최선호,물리·천문학부(물리학전공),3342.633(001),월(12:30~13:45) 수(12:30~13:45),30,0,3,
[학사],[전선],핵연료주기공학,최성열,원자핵공학과,M1509.001400(001),월(11:00~12:15) 수(11:00~12:15),30,0,3,
[학사],[전선],핵계측,김기현,원자핵공학과,409.224B(001),화(11:00~12:15) 목(11:00~12:15),30,0,3,
[학사],[전선],핵융합 플라즈마 실험,김곤호,원자핵공학과,409.313A(001),월(16:00~16:50) 월(17:00~17:50) 수(15:30~16:45) 수(17:00~18:15),30,0,3,
[학사],[전필],핵공학개론 2,박종규,원자핵공학과,409.202(001),화(15:30~16:45) 목(15:30~16:45),40,0,3,
[학사],[전선],핵과기본입자,양운기,물리·천문학부(물리학전공),884.402(001),월(11:00~12:15) 수(11:00~12:15),30,0,3,
[학사],[전선],핵융합기초,나용수,원자핵공학과,409.308A(001),화(09:30~10:45) 목(09:30~10:45),30,0,3,
[대학원],[전선],해외현장학습,,음악과(국악전공),M2183.007800(004),,20,0,2,
